name,online_order,book_table,rate,votes,location,cost_two,dining_type,cuisines
Ram Bhog,No,No,3.8,24,Marathahalli,200.0,Delivery,"Chinese, North Indian"
Chellappa's,Yes,No,3.2,115,Kaggadasapura,500.0,Delivery,"Chettinad, South Indian, North Indian"
Grand Hotel,Yes,No,3.6,57,Old Airport Road,500.0,Delivery,"Hyderabadi, Biryani"
Haveli,Yes,No,3.7,61,Marathahalli,700.0,Delivery,"Biryani, North Indian, Mughlai"
Mad Over Donuts,Yes,No,3.9,46,"ITPL Main Road, Whitefield",450.0,Delivery,"Bakery, Desserts, Beverages"
Chai Galli,Yes,No,4.1,825,Brookefield,300.0,Delivery,"Cafe, Street Food"
Feel@Home,Yes,No,3.6,42,Marathahalli,300.0,Delivery,"North Indian, Chinese"
Celebrations 365,Yes,No,3.3,4,Brookefield,350.0,Delivery,"Desserts, Ice Cream"
JLT Food,Yes,No,3.6,23,Whitefield,450.0,Delivery,North Indian
Little Nature,Yes,No,3.1,46,Marathahalli,250.0,Delivery,"Juices, Ice Cream, Fast Food"
Fashion Knack Cafe,No,No,3.7,18,Whitefield,250.0,Delivery,"Cafe, Burger, Sandwich"
Sindhuri Restaurant,Yes,No,3.1,19,Marathahalli,600.0,Delivery,"Chinese, North Indian, Biryani"
Desi Zaika,Yes,No,2.8,68,Kaggadasapura,450.0,Delivery,"North Indian, Chinese, Bengali, Fast Food"
The Zaika Of Banaras,Yes,No,3.3,26,Marathahalli,350.0,Delivery,"North Indian, Street Food"
Luscious Folks,Yes,No,3.9,219,Marathahalli,250.0,Delivery,North Indian
House of Torte,Yes,No,3.8,60,Kaggadasapura,450.0,Delivery,"Bakery, Cafe, Burger, Fast Food"
Golden Rice,Yes,No,4.2,176,Marathahalli,1000.0,Delivery,"North Indian, Mughlai, Seafood, Chinese"
Kudil Kerala Kitchen,Yes,No,3.8,49,Marathahalli,300.0,Delivery,Kerala
Light House Cafe,No,No,3.6,94,Marathahalli,700.0,Delivery,"Cafe, Beverages, Continental, North Indian, Chinese"
Venad Kitchen,Yes,No,3.8,93,Kaggadasapura,300.0,Delivery,Kerala
Paakam,No,No,3.7,64,Marathahalli,150.0,Delivery,South Indian
Flavors of India,Yes,No,3.6,34,Marathahalli,800.0,Delivery,"North Indian, Chinese, Andhra"
Panda Foods,Yes,No,3.5,15,Marathahalli,300.0,Delivery,"North Indian, Juices"
Yumatos,Yes,No,3.4,8,Whitefield,500.0,Delivery,"North Indian, Chinese"
Parasme,Yes,No,3.7,42,Marathahalli,400.0,Delivery,"Continental, Italian, Chinese, North Indian, Momos"
Delhi Restaurant,Yes,No,3.8,54,Marathahalli,400.0,Delivery,"North Indian, Mughlai, Chinese"
Not Just Parathas,Yes,No,3.8,170,Kaggadasapura,500.0,Delivery,"North Indian, Chinese"
Desi Chinese,Yes,No,3.6,37,East Bangalore,400.0,Delivery,"Chinese, North Indian"
Punjabi Tandoor,Yes,No,3.6,250,Kaggadasapura,700.0,Delivery,"North Indian, Chinese"
Daniyal's,Yes,No,3.5,180,Marathahalli,800.0,Delivery,"North Indian, Biryani, Mughlai, Kebab"
Drunken Monkey,Yes,No,3.9,98,Marathahalli,500.0,Delivery,"Beverages, Fast Food"
Tayabbs,Yes,No,3.3,7,Whitefield,350.0,Delivery,"Fast Food, Rolls"
Kidilum,Yes,No,3.6,32,Marathahalli,450.0,Delivery,"North Indian, Chinese, Kerala"
Sorse,Yes,No,3.7,46,Marathahalli,650.0,Delivery,"Bengali, Oriya"
China On My Plate,No,No,3.0,17,Whitefield,800.0,Delivery,Chinese
Lassi,Yes,No,3.3,16,Marathahalli,200.0,Delivery,"Beverages, Juices, Ice Cream, Sandwich, Fast Food"
Kaka Food Corner,Yes,No,3.4,89,Whitefield,300.0,Delivery,North Indian
Central Cafe,Yes,No,3.2,4,Marathahalli,300.0,Delivery,"Beverages, Fast Food"
Thanco's Naturals Ice Cream,Yes,No,3.6,21,Marathahalli,450.0,Delivery,"Ice Cream, Desserts"
Red Stone Kitchen,Yes,No,3.8,94,Marathahalli,750.0,Delivery,"North Indian, Chinese, Seafood"
Aaha,Yes,No,3.6,93,Brookefield,300.0,Delivery,"North Indian, Chinese"
The Big Grill,No,No,3.4,9,Marathahalli,400.0,Delivery,"North Indian, Chinese, Mughlai"
Fire And Ice,Yes,No,3.7,19,Kaggadasapura,300.0,Delivery,"Desserts, Fast Food"
Jiyan Swadista,Yes,No,3.4,10,Marathahalli,300.0,Delivery,"Chinese, Kebab, North Indian"
Ganga Foods,Yes,No,3.5,18,Marathahalli,200.0,Delivery,"South Indian, Chinese"
Swad-Deshi Restaurant,Yes,No,3.5,13,Marathahalli,300.0,Delivery,"South Indian, Chinese"
Al Zaiqa Hotel,Yes,No,3.4,14,Marathahalli,200.0,Delivery,"Chinese, South Indian, Fast Food"
Go Gharelu,Yes,No,3.1,67,Marathahalli,250.0,Delivery,"North Indian, Biryani"
Bufferia Express,Yes,No,3.5,20,East Bangalore,800.0,Delivery,"North Indian, Chinese"
Rolls Kitchen,Yes,No,3.2,7,Marathahalli,250.0,Delivery,"Fast Food, Rolls"
Sri Vishnu Veg,Yes,No,3.5,14,Marathahalli,200.0,Delivery,South Indian
Konark Restaurant,Yes,No,3.1,91,Marathahalli,200.0,Delivery,"North Indian, South Indian"
Southern Spice,Yes,No,4.0,122,"Varthur Main Road, Whitefield",800.0,Delivery,"North Indian, Chinese, Biryani, Andhra"
Erivum Puliyum,Yes,No,3.9,60,Brookefield,500.0,Delivery,"Kerala, South Indian, Seafood"
MumÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂs Kitchen,Yes,No,3.5,118,Marathahalli,200.0,Delivery,"North Indian, South Indian"
Spicy Paratha House,Yes,No,3.0,9,Marathahalli,450.0,Delivery,"North Indian, Chinese"
Rayalaseema Spices,Yes,No,3.5,35,Brookefield,550.0,Delivery,"Andhra, South Indian"
Andhra Central,Yes,No,3.1,13,Marathahalli,400.0,Delivery,Andhra
Foodishq,Yes,No,3.7,72,Whitefield,450.0,Delivery,North Indian
Risalo Pizzeria,Yes,No,4.0,121,Brookefield,900.0,Delivery,"Pizza, Italian, Desserts"
SGS Non Veg - Gundu Pulav,Yes,No,3.1,68,Marathahalli,400.0,Delivery,"Biryani, Fast Food"
Raja Bhojaun,Yes,No,3.4,20,Marathahalli,250.0,Delivery,"Chinese, North Indian, South Indian"
All Shook Up,Yes,No,3.7,35,Marathahalli,300.0,Delivery,"Desserts, Beverages"
Ginger Mint,Yes,No,3.0,5,Marathahalli,600.0,Delivery,"North Indian, South Indian, Chinese"
The Litti Company,Yes,No,3.6,26,Whitefield,400.0,Delivery,Bihari
Ice Creamist,Yes,No,3.2,25,Kaggadasapura,300.0,Delivery,"Ice Cream, Desserts"
Odians,Yes,No,3.1,44,Marathahalli,500.0,Delivery,"North Indian, Chinese, Oriya"
Ramji Chaiwale,Yes,No,3.4,31,Bellandur,250.0,Delivery,"Beverages, Fast Food"
Lucknow Central,Yes,No,3.0,23,Marathahalli,350.0,Delivery,North Indian
Hashtag Kitchen,Yes,No,3.3,46,Marathahalli,600.0,Delivery,"North Indian, Biryani, Chinese"
The Grilled & Fried,Yes,No,2.8,53,Marathahalli,300.0,Delivery,Fast Food
Petoo,Yes,No,3.8,38,Marathahalli,450.0,Delivery,"Biryani, North Indian, Andhra"
Hyderabadi Zaiqa,Yes,No,3.1,44,Bellandur,700.0,Delivery,"Hyderabadi, North Indian, Biryani"
UBCR,No,No,3.5,9,Marathahalli,1000.0,Delivery,"Italian, American, Chinese, Arabian, North Indian, Cafe"
Nawabi Zaica,Yes,No,3.5,21,Marathahalli,600.0,Delivery,"North Indian, Mughlai, Chinese"
Delhi Delight Food Cafe,Yes,No,3.1,28,Jeevan Bhima Nagar,200.0,Delivery,"Chinese, North Indian"
Bageecha,Yes,No,2.1,479,Marathahalli,650.0,Delivery,"North Indian, Chinese"
BFC Family Restaurant,Yes,No,3.2,426,Kaggadasapura,600.0,Delivery,"North Indian, Biryani, Chinese, Rolls"
Zaica Dine & Wine,Yes,Yes,3.8,832,Brookefield,750.0,Delivery,North Indian
Kaayal,Yes,No,3.2,270,Brookefield,500.0,Delivery,"Kerala, Chinese"
Jade,Yes,Yes,3.7,692,Brookefield,750.0,Delivery,"Chinese, Seafood, Momos"
Juice Junction,No,No,3.7,18,Marathahalli,200.0,Delivery,"Juices, Fast Food, South Indian, Chinese"
Regale Restaurant,Yes,No,3.6,68,Marathahalli,350.0,Delivery,"North Indian, Chinese"
Five Spice Dining,Yes,No,3.6,56,Marathahalli,750.0,Delivery,"Chinese, North Indian, South Indian"
Infinity Family Restaurant,Yes,No,3.6,46,Marathahalli,500.0,Delivery,"North Indian, Chinese"
Paprica,No,No,2.6,118,Marathahalli,1200.0,Delivery,"North Indian, Chinese"
Mughal Restaurant,Yes,No,3.3,218,Brookefield,600.0,Delivery,"Mughlai, Chinese, Kerala"
Strawbees,Yes,No,3.8,52,Kaggadasapura,350.0,Delivery,"Bakery, Desserts"
Tandoori Chowk,Yes,No,3.5,98,Marathahalli,400.0,Delivery,"North Indian, Chinese"
Momo Bites,Yes,No,3.0,21,Marathahalli,350.0,Delivery,Tibetan
Kolkata Famous Kathi Rolls,Yes,No,3.6,37,Brookefield,150.0,Delivery,"Chinese, Rolls"
Srinathji's,Yes,Yes,3.9,669,Marathahalli,750.0,Delivery,"North Indian, Chinese, Continental, Street Food"
Decker's Lane,Yes,No,2.1,243,Marathahalli,400.0,Delivery,Bengali
Taco Bell,Yes,No,4.0,784,Brookefield,600.0,Delivery,"Mexican, American, Fast Food"
Jaffa's Biryani,Yes,No,3.8,434,Marathahalli,650.0,Delivery,"Biryani, North Indian, Chinese"
Hungree Belly,Yes,Yes,4.0,632,Kaggadasapura,800.0,Delivery,"Continental, North Indian, Chinese, Bengali"
Biryani Park,Yes,No,3.4,85,Brookefield,500.0,Delivery,"North Indian, Biryani, Chinese, Mughlai"
Chopstick Kitchen,Yes,No,3.4,71,Kaggadasapura,600.0,Delivery,"Chinese, Momos"
Swad Punjabi Dhaba,No,No,3.6,20,Thippasandra,300.0,Delivery,North Indian
US Pizza,Yes,No,2.4,63,Kaggadasapura,500.0,Delivery,"Pizza, Italian, Salad"
New Tandoor Fusion,Yes,No,3.1,4,Kaggadasapura,350.0,Delivery,"North Indian, Chinese"
Deccan Kitchen,Yes,No,3.6,31,Marathahalli,700.0,Delivery,"South Indian, North Indian"
Oogway Express,Yes,No,3.7,19,Marathahalli,600.0,Delivery,"Chinese, Thai, Momos"
Nashta Pani -The Gujarat's Special,Yes,No,3.4,85,Marathahalli,200.0,Delivery,"Gujarati, Fast Food"
Imli,No,No,3.3,13,Marathahalli,250.0,Delivery,"North Indian, Beverages, Fast Food, Street Food"
Samosa Express,Yes,No,2.9,21,Marathahalli,200.0,Delivery,Street Food
Bismillah Bawarchi,Yes,No,3.6,43,Brookefield,300.0,Delivery,"North Indian, Chinese, Biryani"
Pait Full,Yes,No,3.8,70,Kaggadasapura,750.0,Delivery,"North Indian, Chinese, Biryani"
Food Factory,Yes,No,3.3,5,Marathahalli,400.0,Delivery,North Indian
Kamakshi Kitchen,Yes,No,3.7,28,Marathahalli,350.0,Delivery,"Chinese, South Indian"
Big Chick Fried Chicken,Yes,No,3.5,11,Kaggadasapura,400.0,Delivery,Fast Food
Romy's Kitchen,Yes,No,3.1,4,Marathahalli,450.0,Delivery,"North Indian, Chinese, Italian"
Ambur Dum Biriyani,Yes,No,3.3,13,Bellandur,200.0,Delivery,Biryani
Reddy's Paradise,Yes,No,3.3,5,Bellandur,700.0,Delivery,Andhra
Andhra Star Biryani,No,No,3.2,6,Brookefield,200.0,Delivery,Biryani
Chaai Resto,Yes,No,3.4,5,Marathahalli,250.0,Delivery,"Tea, Beverages, Fast Food"
Sri Udupi Deluxe,Yes,No,3.5,11,Marathahalli,400.0,Delivery,"North Indian, Chinese, South Indian, Fast Food"
D'Brooks,Yes,No,3.5,11,Brookefield,400.0,Delivery,"North Indian, Continental"
Andhra Vindu Multi Cuisine Restaurant,Yes,No,3.3,11,Marathahalli,600.0,Delivery,"Andhra, South Indian, Fast Food"
The Red Tandoor,Yes,No,3.2,6,Marathahalli,400.0,Delivery,"Chinese, North Indian"
Gelato Italiano,Yes,No,3.4,5,Brookefield,200.0,Delivery,"Ice Cream, Bakery, Desserts"
Mother's Food,Yes,No,3.8,63,Whitefield,200.0,Delivery,"North Indian, Chinese"
Aahar Vihar,Yes,No,4.0,73,Marathahalli,250.0,Delivery,North Indian
Chef Delicacies,Yes,No,2.7,6,"Varthur Main Road, Whitefield",400.0,Delivery,"Kebab, Rolls, Charcoal Chicken"
Black Rock Cafe,No,No,3.5,22,Marathahalli,500.0,Delivery,Cafe
Carlos Cake Cafe,Yes,No,3.3,8,Marathahalli,300.0,Delivery,"Bakery, Desserts"
Lassi Magic,Yes,No,3.5,13,Marathahalli,150.0,Delivery,Beverages
MealBox Inc.,Yes,No,3.9,36,Marathahalli,800.0,Delivery,North Indian
Smoke - The Sizzler House,No,No,3.3,4,Bellandur,900.0,Delivery,"Continental, Chinese, Thai, BBQ, Steak"
New Milestone Restaurant,Yes,No,3.4,6,Marathahalli,700.0,Delivery,North Indian
Food Box -The Taste Of Odisha,No,No,3.2,4,Marathahalli,350.0,Delivery,"Chinese, Oriya, Bengali, North Indian"
Rajwada Food,Yes,No,3.0,22,Marathahalli,300.0,Delivery,North Indian
Kingley Grand,Yes,No,3.5,11,Marathahalli,600.0,Delivery,"Biryani, North Indian, Chinese"
Fusion Panda,Yes,No,3.5,11,Whitefield,300.0,Delivery,"North Indian, Kebab"
Potpourri Kitchen,Yes,No,3.7,12,Marathahalli,700.0,Delivery,"South Indian, Mughlai, North Indian, Beverages"
RPS Food Corner,Yes,No,3.3,7,Marathahalli,400.0,Delivery,"North Indian, Chinese, Bengali, Biryani"
New Shanthi Sagar,Yes,No,3.8,16,"Varthur Main Road, Whitefield",300.0,Delivery,"South Indian, North Indian, Chinese, Street Food"
Speedy Chow,Yes,No,3.5,6,Marathahalli,600.0,Delivery,Chinese
Kalinga Delicacies Restaurant,Yes,No,3.2,13,Brookefield,500.0,Delivery,"North Indian, Bengali, Oriya, Chinese"
North Indies,Yes,No,3.8,25,Kaggadasapura,450.0,Delivery,North Indian
Maa Durga Restaurant,Yes,No,3.2,4,Whitefield,300.0,Delivery,North Indian
Sri Vinayaka 99 Variety Dosa,No,No,3.2,4,Marathahalli,350.0,Delivery,South Indian
Hungrill Barbeque,Yes,No,3.4,8,Kaggadasapura,300.0,Delivery,"BBQ, Rolls"
Keerthi Restaurant Andhra Style,Yes,No,3.3,8,Marathahalli,300.0,Delivery,Andhra
The Grains,Yes,No,3.6,13,Marathahalli,300.0,Delivery,"South Indian, North Indian, Chinese"
Sangam Sweets,Yes,No,3.1,5,Marathahalli,200.0,Delivery,"Mithai, Street Food"
Maashpacheez,Yes,No,3.5,17,Marathahalli,300.0,Delivery,"North Indian, Chinese, South Indian"
The Spice Pavillion,Yes,No,3.7,126,Marathahalli,600.0,Delivery,North Indian
Jalsa,Yes,Yes,4.2,2189,Marathahalli,1500.0,Delivery,"North Indian, Mughlai"
Udupi Nalapaka,Yes,No,3.9,41,Bellandur,400.0,Delivery,"South Indian, North Indian, Chinese"
Tastybites.com,Yes,No,3.7,82,Brookefield,150.0,Delivery,"Fast Food, Sandwich, South Indian"
Spicy Andhra,Yes,No,2.9,22,Marathahalli,600.0,Delivery,"Andhra, North Indian, Chinese"
Chai Darbaar,Yes,No,3.1,7,Marathahalli,300.0,Delivery,"North Indian, Chinese, Fast Food"
Apoorva Multi Cuisine Restaurant,Yes,No,3.9,236,Brookefield,750.0,Delivery,"North Indian, South Indian, Chinese, Andhra, Biryani"
Kaafi Desi,Yes,No,4.0,528,Marathahalli,150.0,Delivery,"North Indian, Street Food"
Gaura's Secret Recipe,Yes,No,3.8,32,Marathahalli,250.0,Delivery,"North Indian, Gujarati, Rajasthani"
Spicy House,Yes,No,3.7,97,Marathahalli,500.0,Delivery,"North Indian, Chinese, Seafood, Biryani"
Breezy Cow Bar,Yes,No,3.8,25,Kaggadasapura,400.0,Delivery,Beverages
Crunchie Corner,Yes,No,4.0,44,Brookefield,450.0,Delivery,"Fast Food, Continental, Desserts"
Namak Swad Anusaar,Yes,No,3.8,156,Marathahalli,400.0,Delivery,"North Indian, Chinese, Biryani, Rolls"
Shaadi Ki Biryani,Yes,No,2.5,23,"Varthur Main Road, Whitefield",600.0,Delivery,"Biryani, Charcoal Chicken"
The Pallavas ( Authentic Taste Of Southern Cuisine ),Yes,No,3.7,25,Brookefield,400.0,Delivery,South Indian
Pita Pocket Factory,No,No,3.6,27,Brookefield,500.0,Delivery,"Mediterranean, Continental, Italian, Burger"
Jashn,Yes,No,3.7,132,Marathahalli,750.0,Delivery,North Indian
Thalassery Restaurant,Yes,No,3.2,521,Marathahalli,500.0,Delivery,"Kerala, Biryani, South Indian, North Indian, Chinese, Arabian, Beverages"
The London Shakes,Yes,No,4.1,59,Marathahalli,300.0,Delivery,"Fast Food, Beverages"
Food Square,Yes,No,3.6,17,Marathahalli,200.0,Delivery,"Fast Food, Chinese"
Matka House,Yes,No,3.9,391,Kaggadasapura,450.0,Delivery,"North Indian, Chinese, Continental, Biryani"
Aashirvaad Restaurant,Yes,No,3.1,253,Marathahalli,300.0,Delivery,"North Indian, Oriya, Chinese"
Salt Mango Tree,Yes,No,4.3,522,Whitefield,1000.0,Delivery,Kerala
Mr Manchurian,Yes,No,3.6,199,Marathahalli,500.0,Delivery,"Chinese, Momos"
Daily Sushi,Yes,No,3.6,18,Marathahalli,900.0,Delivery,"Korean, Sushi"
Golkonda Chimney,Yes,Yes,3.5,1824,Marathahalli,850.0,Delivery,"Biryani, North Indian, Mughlai"
Moriz Restaurant,Yes,No,3.2,684,Marathahalli,800.0,Delivery,"Arabian, North Indian, Seafood, Chinese, Biryani"
Sai Santhi Cafe,Yes,No,3.8,69,Marathahalli,400.0,Delivery,"South Indian, North Indian, Chinese"
Nikhil's Food Court,Yes,No,3.4,15,Brookefield,300.0,Delivery,"South Indian, North Indian, Chinese, Fast Food"
Crazy Crush - Juices & Desserts Cafe,Yes,No,3.5,10,Whitefield,300.0,Delivery,"Beverages, Ice Cream, Fast Food"
Odisha Kitchen,Yes,No,3.1,95,Marathahalli,500.0,Delivery,"Oriya, North Indian, Chinese"
Rolls & Bowls,Yes,No,4.5,155,Brookefield,250.0,Delivery,"Rolls, Chinese"
Not Just Waffles,Yes,No,4.1,124,Brookefield,400.0,Delivery,"Desserts, Ice Cream"
Swadist Restaurant,Yes,No,3.6,54,Marathahalli,300.0,Delivery,"Oriya, Chinese, North Indian"
VSV Chettinad,Yes,No,3.3,72,Kaggadasapura,600.0,Delivery,"Chettinad, South Indian, Chinese, Seafood, Rolls, North Indian"
Sri Lakshmi Vaibhav,Yes,No,3.7,15,Marathahalli,500.0,Delivery,"South Indian, North Indian, Chinese"
Foodmazic,No,No,3.7,17,Kaggadasapura,200.0,Delivery,"BBQ, Beverages, Burger, Rolls, Tea"
Andhra Express,Yes,No,3.7,19,CV Raman Nagar,300.0,Delivery,"Andhra, Biryani, North Indian, Beverages"
Mainland China,Yes,Yes,4.7,1542,Whitefield,1700.0,Delivery,Chinese
Kolkata Spicy Restaurant,Yes,No,2.8,11,Marathahalli,300.0,Delivery,Bengali
Sri Jayadurga Biryani,Yes,No,3.8,47,Marathahalli,300.0,Delivery,Biryani
Punjabi Dawat,Yes,No,2.9,253,Bellandur,400.0,Delivery,"North Indian, Chinese"
Wangs Kitchen,Yes,No,3.0,384,Marathahalli,1000.0,Delivery,Chinese
Brooks 37,Yes,Yes,4.1,266,Brookefield,1000.0,Delivery,"North Indian, Continental, Asian, Pizza"
Ji Hazoor,Yes,Yes,4.0,2834,Whitefield,1100.0,Delivery,"Mughlai, North Indian, Biryani, Afghan"
Meena's Kitchen,Yes,No,3.5,11,Marathahalli,400.0,Delivery,"Continental, North Indian, Mexican"
Slurpy Shakes,Yes,No,3.4,4,Brookefield,300.0,Delivery,Beverages
The North and South Restaurant,Yes,No,3.2,19,Whitefield,400.0,Delivery,"North Indian, Chinese, South Indian"
Sunshadow.in,No,No,3.5,10,Kaggadasapura,400.0,Delivery,"North Indian, Chinese"
Ackley Kitchen,Yes,No,3.6,33,Kaggadasapura,500.0,Delivery,"Fast Food, Continental, Burger"
Wok Steam & Grills,Yes,No,3.7,42,Marathahalli,400.0,Delivery,Asian
Nitehunger,Yes,No,2.6,119,Marathahalli,500.0,Delivery,"North Indian, Chinese"
Reddy's Restaurant,Yes,No,3.3,8,Bellandur,500.0,Delivery,"Andhra, Biryani, South Indian, Chinese"
Abhiruchi Restaurant,Yes,No,3.5,7,Bellandur,400.0,Delivery,"Fast Food, Biryani, Chinese"
Flechazo,No,Yes,4.7,7154,Marathahalli,1400.0,Desserts,"Asian, Mediterranean, North Indian, BBQ"
Corner House Ice Cream,Yes,No,4.5,971,Marathahalli,400.0,Desserts,"Ice Cream, Desserts"
Banchharam,No,No,3.8,98,Marathahalli,200.0,Desserts,"Street Food, Mithai"
Vishal Sweets & Restaurant,No,No,3.7,132,Marathahalli,250.0,Desserts,"North Indian, Chinese, Oriya, Mithai"
CakeZone,No,No,4.1,193,Marathahalli,500.0,Desserts,"Bakery, Desserts"
Cream Stone,Yes,No,4.1,519,Marathahalli,500.0,Desserts,"Desserts, Ice Cream, Beverages"
Waffle Square,Yes,No,3.9,34,Marathahalli,300.0,Desserts,"Desserts, Beverages, Ice Cream"
Sweet Truth,Yes,No,4.0,55,Marathahalli,500.0,Desserts,"Bakery, Desserts"
Stonelicious,Yes,No,4.1,287,Marathahalli,300.0,Desserts,"Desserts, Ice Cream"
SEAPOT,No,No,3.5,8,Marathahalli,600.0,Desserts,"North Indian, South Indian"
Bombay Kulfi,Yes,No,3.8,40,Marathahalli,150.0,Desserts,"Desserts, Ice Cream"
The Waffcake Legacy,Yes,No,4.0,174,Marathahalli,350.0,Desserts,"Desserts, Street Food, Sandwich, Beverages"
Estaa Sweets,Yes,No,3.3,5,Marathahalli,300.0,Desserts,"Mithai, Desserts"
Artinci Artisanal Ice Cream,Yes,No,4.2,44,Marathahalli,300.0,Desserts,"Desserts, Ice Cream"
Kanti's,No,No,3.8,46,Marathahalli,300.0,Desserts,"Mithai, Street Food"
Makers of Milkshakes,Yes,No,4.0,105,Marathahalli,300.0,Desserts,Beverages
Food Theory,No,No,2.8,48,Marathahalli,500.0,Desserts,"Biryani, North Indian, Italian, Chinese, Sandwich, Desserts"
Baskin Robbins,Yes,No,3.2,14,Marathahalli,250.0,Desserts,"Ice Cream, Desserts"
Light House Cafe,No,No,3.6,94,Marathahalli,700.0,Desserts,"Cafe, Beverages, Continental, North Indian, Chinese"
All Shook Up,Yes,No,3.7,35,Marathahalli,300.0,Desserts,"Desserts, Beverages"
Just Bake,Yes,No,3.7,63,Marathahalli,400.0,Desserts,Bakery
Lassi Corner,Yes,No,3.7,143,Marathahalli,300.0,Desserts,"Beverages, Desserts"
Cake Menu,Yes,No,3.5,30,Marathahalli,400.0,Desserts,Bakery
Cakes Wagon,Yes,No,3.4,9,Marathahalli,300.0,Desserts,"Desserts, Bakery"
Facebake,No,No,4.0,51,Marathahalli,300.0,Desserts,"Desserts, Bakery"
Polar Bear,Yes,No,4.0,111,Marathahalli,400.0,Desserts,"Desserts, Ice Cream, Beverages, Sandwich"
Lassi Shop,Yes,No,3.8,20,Marathahalli,200.0,Desserts,"Beverages, Ice Cream"
Chef Baker's,Yes,No,3.3,7,Marathahalli,450.0,Desserts,Bakery
Me And My Cake,No,No,3.5,18,Marathahalli,500.0,Desserts,"Bakery, Desserts"
Indulge Cupcakes,No,No,3.8,17,Marathahalli,500.0,Desserts,"Bakery, Desserts"
Orchard Fresh,No,No,3.4,5,Marathahalli,400.0,Desserts,"Ice Cream, Desserts"
Kartik's Mithai Shoppe,No,No,3.5,22,Marathahalli,150.0,Desserts,"Mithai, Street Food"
Cafe Coffee Day,Yes,No,2.9,12,Marathahalli,900.0,Desserts,"Cafe, Fast Food"
Parasme,Yes,No,3.7,42,Marathahalli,400.0,Desserts,"Continental, Italian, Chinese, North Indian, Momos"
Sweet Chariot,No,No,2.8,34,Marathahalli,500.0,Desserts,"Bakery, Fast Food"
Delice - Novotel,No,No,3.8,33,Marathahalli,800.0,Desserts,"Desserts, Bakery"
Sri Rajalakshmi Sweets,Yes,No,3.7,23,Marathahalli,300.0,Desserts,"Mithai, Street Food"
The French Loaf,No,No,3.2,4,Marathahalli,400.0,Desserts,"Bakery, Desserts, Sandwich"
Kwality Wall's Swirl's,No,No,2.9,17,Marathahalli,200.0,Desserts,"Ice Cream, Desserts"
Flavours24,No,No,3.3,16,Marathahalli,250.0,Desserts,"Desserts, Ice Cream"
Daily Bread,No,No,3.6,18,Marathahalli,600.0,Desserts,"Bakery, Fast Food, Italian"
CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© Delight,No,No,3.2,40,Marathahalli,400.0,Desserts,"Cafe, Italian"
Delicious Cakes,No,No,3.1,9,Marathahalli,400.0,Desserts,Bakery
Waffle Stories,Yes,No,3.6,14,Marathahalli,300.0,Desserts,Desserts
Sweet Alley,No,No,3.4,6,Marathahalli,400.0,Desserts,Desserts
Sri Krishnar Sweets,No,No,3.3,7,Marathahalli,150.0,Desserts,"Street Food, Mithai"
Lassi House,No,No,3.1,6,Marathahalli,300.0,Desserts,"Beverages, Burger"
Kriti Dugar,No,No,3.4,6,Marathahalli,200.0,Desserts,Desserts
Carlos Cake Cafe,Yes,No,3.3,8,Marathahalli,300.0,Desserts,"Bakery, Desserts"
Baker's Cafe,Yes,No,3.5,8,Marathahalli,200.0,Desserts,"Bakery, Desserts"
Pulla Reddy Sweets,No,No,3.5,39,Marathahalli,250.0,Desserts,Mithai
Thanco's Naturals Ice Cream,Yes,No,3.6,21,Marathahalli,450.0,Desserts,"Ice Cream, Desserts"
Cake Box,Yes,No,2.9,25,Marathahalli,400.0,Desserts,"Bakery, Desserts"
Warm Oven,Yes,No,3.8,69,Marathahalli,500.0,Desserts,"Bakery, Desserts"
Onesta,Yes,Yes,4.4,978,Brookefield,600.0,Desserts,"Pizza, Cafe, Italian"
Kesar Sweet Shop and Fast Food,No,No,4.1,1143,Brookefield,500.0,Desserts,"North Indian, South Indian, Chinese, Street Food, Mithai"
Breads and Banter,No,Yes,4.3,72,Brookefield,400.0,Desserts,"Cafe, Bakery, Fast Food"
Gowri Gajanand Sweets,Yes,No,4.0,67,Brookefield,300.0,Desserts,"Mithai, Street Food"
Kanti Sweets,Yes,No,4.2,226,Brookefield,400.0,Desserts,"Mithai, Street Food"
Not Just Waffles,Yes,No,4.1,124,Brookefield,400.0,Desserts,"Desserts, Ice Cream"
